FontID,Designer,FontName,V8/V9,V6/V7,V5,V4
d2525936-869b-4514-aea8-66959e3841e1,汉仪字库,汉仪十里桃花体,√,√,×,×
23bdd359-3cca-45e4-b27c-4f363eb437d2,汉仪字库,汉仪时光体,√,√,√,×
f7994a12-ee7b-4d23-bf53-fc5097aad3b2,汉仪字库,汉仪时光体放大版,√,×,×,×
7a10d97d-90f6-42e4-9a67-f8bd9ddafede,汉仪字库,汉仪时尚卷体,√,×,×,×
5b9dae5b-d47c-4e3d-bde6-62d197325758,汉仪字库,汉仪手账体,√,√,×,×
bb056869-2423-4687-b525-eecacbed29e0,汉仪字库,汉仪瘦金书,×,√,√,√
7d68a127-e65d-4444-b394-6485375017e0,汉仪字库,汉仪瘦金书体简繁,√,√,√,×
cd5b4b01-5fca-48b7-8efd-e18242cfe67d,汉仪字库,汉仪书魂体,√,√,√,√
dea01286-09a4-47aa-bd3d-b616a3c6257b,汉仪字库,汉仪舒圆黑,√,√,√,×
5b2db117-101d-4bac-b6c7-d30062cae07e,汉仪字库,汉仪帅线体,√,√,√,√
bc6e3bb2-4fb8-45d3-a8f3-ae1da7ea388d,汉仪字库,汉仪水滴体,√,√,√,×
90f97795-4547-4500-bc68-a4e0ecb06407,汉仪字库,汉仪太极体,√,√,√,×
010e4f18-ba0e-45f4-8dda-3e0c4744e9d2,汉仪字库,汉仪糖果体,√,×,×,×
3f02c5ab-df4f-4ab8-b43b-c2abf592296c,汉仪字库,汉仪糖糖体,√,√,√,√
f383a20f-aa7a-4546-867c-237e23842ab4,汉仪字库,汉仪跳跳体,√,√,√,×
d0f356ac-cb0f-45d3-abf9-fd21db44b8b2,汉仪字库,汉仪铁线黑45,√,√,√,×
b55acf15-aed2-4cd8-a90d-b38a9aa0c5ac,汉仪字库,汉仪兔子别跑体,√,×,×,×
f7e3f0bb-b0cb-49ca-a6fb-996d66085923,汉仪字库,汉仪娃娃篆,√,×,×,×
1ccc87a4-6237-45d0-97d7-5d97235a73c8,汉仪字库,汉仪娃娃篆体,×,√,√,×
2b349d9d-f53b-4d4a-a9c8-f399f766a519,汉仪字库,汉仪歪歪体,√,√,√,×
cc338420-68ba-424e-9069-457b5796c91f,汉仪字库,汉仪王俊凯体,√,√,×,×
5bf7e96d-1a20-45e7-a502-5f589d3dcf74,汉仪字库,汉仪王珞丹体,√,√,×,×
ba601336-a46b-42c2-ad80-672dee2596f6,汉仪字库,汉仪王源体,√,√,×,×
cfa3fac4-03d5-4fd6-b1cd-7d6b5e8931f3,汉仪字库,汉仪微微欲飞体,√,√,×,×
b25b4bf4-a6f0-4acb-b573-8ed4e5e1ac39,汉仪字库,汉仪细行楷,√,√,√,√
99815755-27c3-4eb0-aa8a-b1204700d627,汉仪字库,汉仪细秀体,√,√,×,×
4932dc76-7552-4192-a1b4-33c2690cc641,汉仪字库,汉仪细中圆简繁,√,√,√,×
85e6e612-58cc-4edd-b8eb-ee551dbe58d1,汉仪字库,汉仪细中圆简体,×,√,√,√
0224867e-b8df-4c19-83f0-4d09af66c60a,汉仪字库,汉仪夏日体,√,√,√,×
94260191-2462-484d-829f-026229404ba4,汉仪字库,汉仪小恶魔简,√,√,×,×
603dec7a-977c-4849-9da0-b4468b53c234,汉仪字库,汉仪小麦体,√,√,√,√
9cf2aaa0-9614-4141-9363-fe565f5692fd,汉仪字库,汉仪晓波美妍体,√,√,×,×
e6311934-3cda-4ab3-b86b-7efa566ab3ee,汉仪字库,汉仪晓波折纸体,√,√,√,×
75ed9e7a-3c3b-4eab-8618-1488bfb51cb7,汉仪字库,汉仪校园怀旧体,√,√,√,×
ff58b949-907b-4588-bb8e-043819889a36,汉仪字库,汉仪笑笑体,√,√,×,×
5921ecc7-cd06-486a-9411-b36e2daf5856,汉仪字库,汉仪谢娜体简,√,√,×,×
42002bc4-cba1-48a0-ae8d-9b95de8b4036,汉仪字库,汉仪新蒂冰淇淋之恋,√,√,×,×
4bedb03e-3d5c-4b3e-9883-33c1542c6e2c,汉仪字库,汉仪新蒂怦然心动体,√,√,×,×
44fd811d-ecc1-426f-976a-511bf9e8e61b,汉仪字库,汉仪新蒂唐朝体,√,√,×,×
479b2bef-0f4c-4f14-a63d-248661174c93,汉仪字库,汉仪星宇体,√,√,√,√
1594fda3-d1ea-4de0-874f-9fa38f5db39c,汉仪字库,汉仪醒示体,√,√,×,×
d6b7997e-c951-478c-b984-0a0736d195ca,汉仪字库,汉仪许嵩体,√,√,×,×
d45cad3d-b280-46d1-be19-4606f35a30be,汉仪字库,汉仪雪峰体,√,√,×,×
6af9d1c1-60bd-46d8-99cd-8dd4ead87642,汉仪字库,汉仪雪君体,√,√,√,×
ffd7719c-8584-47b2-89f8-dfb6edaa753a,汉仪字库,汉仪丫丫体,√,√,√,√
b1aa11cc-32ec-4536-99bb-e5965b671d04,汉仪字库,汉仪丫丫体简繁,√,√,√,×
b1f49fee-44e6-4e81-bae9-882126d1ed54,汉仪字库,汉仪闫锐敏行楷,√,√,×,×
37b27b21-8f6f-494d-b316-b72d592622ee,汉仪字库,汉仪叶叶相思简,√,√,√,×
1f7cfc8e-f26b-48d5-a1bf-6445397a7f28,汉仪字库,汉仪一泓体,√,√,×,×
ceb505bf-6616-48b5-8587-3bb8469ee3c7,汉仪字库,汉仪易烊千玺体,√,√,×,×
5d2587c5-84c6-4865-9f6d-76878cc878ae,汉仪字库,汉仪哟哟体,√,√,×,×
e4f95e26-dc1a-47fa-8aa0-10bd07045b07,汉仪字库,汉仪悠然体简,√,√,√,√
57aa3b68-3750-4427-a195-90b1b2e05091,汉仪字库,汉仪张杰体,√,√,×,×
e21b6a11-e81b-4331-ba65-f6d095a13b6a,汉仪字库,汉仪张杰星空体,√,√,×,×
7b4db566-7cb8-48e7-9f8c-06a9a3952d86,汉仪字库,汉仪长草体,√,√,×,×
1cfffc4c-c1cb-4094-ac8f-fcc3a529c132,汉仪字库,汉仪长美黑,√,√,×,×
e7cf6978-024c-446d-ac55-29982c30bd15,汉仪字库,汉仪赵丽颖随笔,√,√,×,×
c9769d61-e3de-43aa-be1a-a42132fbba8c,汉仪字库,汉仪赵丽颖体,√,√,×,×
c1ac430d-147d-4512-9d75-ab1aa92a3c84,汉仪字库,汉仪中简黑,√,√,√,×
53a4af14-9b42-4ee5-b252-5e0f32a27781,汉仪字库,汉仪中圆,√,√,√,×
5e3187b4-455e-4ee8-9b4b-deef74647494,汉仪字库,汉仪周笔畅体,√,√,×,×
c88768a7-e024-4208-8cc4-18d8fb7a35c7,汉仪字库,汉仪篆书,√,√,×,×
a2f1c8b7-5070-42b2-846c-4c087f01e46c,汉仪字库,汉仪字囧体,√,×,×,×
8a15e5c3-59e3-4dc6-90e1-ab330ce5dc15,汉仪字库,汉仪足球宝贝简,√,√,×,×
13b124b4-c5d7-4a5a-9b61-92cd682b26d5,汉仪字库,好奇宝宝,√,√,×,×
2b780c61-4069-4c55-a840-9df46e4f9859,汉仪字库,黑板报体,√,×,×,×
b353ebaa-ce9c-4ee0-9438-446073897a96,汉仪字库,黑眼小豆,√,√,×,×
ed8a3b43-3c19-48ce-9c94-2fd21a39e5ee,汉仪字库,后主刘禅体,√,√,×,×
aba1d41d-f1c1-4f55-b04e-009260486226,汉仪字库,花样少年井柏然,√,√,×,×
1ddee9b8-a5be-4dee-968f-b9fbea364dc2,汉仪字库,欢乐颜楷体,√,√,×,×
4216f83b-4d0d-4cb7-85e6-f4128a5ca110,汉仪字库,火星情报局,√,√,×,×
b24458ff-cde3-4064-bd02-e01201b2a37a,汉仪字库,金榜题名,√,√,×,×
139a37ca-65f8-4745-b1d9-9fb7cbc39435,汉仪字库,经典独白体,√,√,×,×
dd4663c9-98da-454e-8655-229e260c219b,汉仪字库,精灵之翼,√,√,×,×
eea04f31-0be7-4f63-9092-87277ef39f74,汉仪字库,就酱肉肉哒,√,√,×,×
c9034045-5a86-4b78-8c19-278af1832a4f,汉仪字库,咖啡笔记,√,√,×,×
31250dd8-31b1-490d-bb13-d374b37e193c,汉仪字库,恋爱公主体,√,√,×,×
39eb6c1b-6871-42dc-b04a-b5617fc8854a,汉仪字库,恋爱王子体,√,√,×,×
b17a063e-999d-4e9d-a2bd-b498d9a7bbfb,汉仪字库,恋恋笔记本,√,√,×,×
0de88eea-de36-4ce5-b1c0-59827b8acddc,汉仪字库,玲珑吟诗,√,×,×,×
cfeaf478-c50b-425c-9e1b-176cf7b9b203,汉仪字库,落雁王昭君体,√,√,×,×
79d6d83e-ae29-4006-ae50-aa89c4bf3944,汉仪字库,马可波罗游记,√,√,×,×
a4851c06-2a23-4674-8b8a-b0816a0c73cc,汉仪字库,卖萌小阿狸,√,√,×,×
6cc76e55-a2f5-4a31-8de2-9d6c485bec7b,汉仪字库,魅音体,√,√,×,×
3a223c6e-429e-496c-91b2-04c26e2e1cc8,汉仪字库,梦幻童话体,√,√,×,×
096c948e-c9c4-4c74-a8ff-ebfcf07fe554,汉仪字库,蜜蜂体,√,√,×,×
25acb8d4-cf67-4d58-bf69-5b0eea271873,汉仪字库,蜜桃比心体,√,√,×,×
8e3efbbc-2b47-406f-8c7b-920ad828843e,汉仪字库,沐宝宝,√,√,×,×
406f08b5-2c2c-4026-86cf-5ba1d825c808,汉仪字库,暖心手写体,√,√,×,×
f2248ddc-8255-444e-aa2a-00893f650e4c,汉仪字库,破月初晓体,√,√,×,×
2f2002a6-e993-40a5-affc-413e0d6e3399,汉仪字库,奇幻非凡体,√,√,×,×
130693e2-1150-4ff0-b620-2aad0a5ba565,汉仪字库,青鸟的诗,√,√,×,×
f43df171-3ad3-4969-ba93-a9a04d860c96,汉仪字库,青云情歌,√,√,×,×
8a97123a-8e1a-4942-8ce5-743d757908f7,汉仪字库,清爽立夏体,√,√,×,×
3356c4fb-58ff-4fd2-9bf8-d445572071ce,汉仪字库,清雅回忆体,√,√,×,×
54f72303-685f-4ea3-ae04-b42c7a60cea0,汉仪字库,清雅写诗体,√,√,×,×
870d7ee1-479f-4461-a635-31279135c4c9,汉仪字库,情书体,√,√,×,×
76ee984e-0f05-4e86-a722-4082b6cb82d4,汉仪字库,荣耀男儿,√,√,×,×
30622b74-77b2-4f3d-8c93-0dc3fd2b401d,汉仪字库,沙发随手体,√,√,×,×
29c89c68-a807-4b63-ae4b-3b0b14f26bc2,汉仪字库,少女日记,√,√,×,×
5b227634-99e6-491c-9cdf-c7d93670b817,汉仪字库,诗仙李白繁体,√,√,×,×
a658f8c9-5227-4229-a509-aff7caab10bd,汉仪字库,狮子座,√,√,×,×
3aad5722-742e-44e5-8c2c-fe5b10501b6c,汉仪字库,随风潇洒,√,√,×,×
31fedd46-8f39-4698-8d28-6acc6cb2bf8a,汉仪字库,天黑请闭眼,√,√,×,×
dfd4a620-3c3a-4509-a461-b780d3571d35,汉仪字库,天使宝贝体,√,√,×,×
a2b5283c-6ff8-4057-9110-5f27d0ee5095,汉仪字库,脱单体,√,√,×,×
f352aa49-5ac9-4c8c-a222-71cc6507ef1d,汉仪字库,王者超然体,√,√,×,×
aab03c52-e487-4142-9b9b-b9994dc93ee1,汉仪字库,为你写诗,√,√,×,×
dd1934fc-2029-4d83-9d09-02fd0c48a09a,汉仪字库,无敌小鹿体,√,√,×,×
b23039ad-2b3f-481c-8ff5-badb75f95ee4,汉仪字库,午后随笔,√,√,×,×
fe9cabfc-2b91-4a0d-8e68-ec31820ccaa6,汉仪字库,嘻哈体,√,√,×,×
8ae05b70-7f9a-40f2-a755-ae30f505551f,汉仪字库,小确幸,√,√,×,×
5ec24bf3-8d07-4863-9b31-4681a5544c5d,汉仪字库,小幸运体,√,√,×,×
9322b987-560a-479f-8d4c-b3990f89a4ff,汉仪字库,幸福趴趴体,√,√,×,×
91b32679-dd41-4e4f-b708-bac78186681b,汉仪字库,幸运女神体,√,√,×,×
ad46158f-74e6-4092-86f6-7d52ac7bfea6,汉仪字库,幸运四叶草,√,√,×,×
3d0ce398-91b2-4fd7-a44b-f25f0b0aaaf9,汉仪字库,幸运珍珠隶体,√,√,×,×
3e26ad6a-ccfc-4abd-bca8-fb848550b3e8,汉仪字库,羿创咩咩体,×,√,√,×
944a9aaa-85b3-4539-8a70-ed9e5dcbb801,汉仪字库,羿创咩咩体,×,√,√,×
33b4f3e4-2fb1-4b38-963a-a25d0c7abc77,汉仪字库,羿创无厘头爱情体,√,√,√,×
e7d4d38e-9e18-4592-a674-8d34bc169553,汉仪字库,羿创无厘头爱情体,√,√,√,×
e2ed5793-6d6e-4ed7-aa2c-6c200138d048,汉仪字库,羿创小公主体,√,√,√,×
edac9bf8-6729-47e8-8c19-ab1cb3ce820c,汉仪字库,羿创星星体,×,×,√,×
f7c805d4-51d2-49c4-b206-44e5232cd5b5,汉仪字库,羿创星星体,√,×,×,×
af51ab24-bfd7-4c52-8ee8-a1206d3d15af,汉仪字库,羿创羊羊体,√,√,√,×
9225aa9f-3b74-4169-98f6-dcfbacb8c7dd,汉仪字库,羿创追爱体,×,√,√,×
7381a83b-8341-4279-9316-7afbf61b78c2,汉仪字库,有故事的男同学,√,√,×,×
fab28f7a-d16c-4040-9164-95320e904890,汉仪字库,预留书信,√,√,×,×
99315001-9a8e-4df9-a0fa-39a312d02a8b,汉仪字库,月亮女神露娜体,√,√,×,×
585df40b-9b24-45d9-947c-0e82d924926c,汉仪字库,择天手记,√,√,×,×
df17c558-051e-40b5-a590-d12f989b61ee,汉仪字库,战神吕布体,√,√,×,×
b50a3ab6-3d07-4fea-b3cf-8091359a484e,汉仪字库,真心话告白,√,√,×,×
f9ae172c-4d99-4dca-a576-9a2c13125a7b,汉仪字库,只为遇见你,√,×,×,×
05bc16fe-db00-4292-953c-f769b142892c,汉仪字库,执笔思念,√,√,×,×
8676d034-486f-4fa1-95f5-374ccd9db3e9,汉仪字库,转角情书,√,×,×,×
1b152d48-ca15-4841-bd8d-7108a13f6e33,汉仪字库,自愚自乐,√,√,×,×
8d7303b0-ce67-445d-a19e-3588434993b4,横竖撇捺,单字情书,√,√,×,×
a1dd0df1-b820-4c59-bf86-b57f8d4ded7e,横竖撇捺,几何板凳体,√,√,×,×
693b3233-daff-4468-b805-433dc84e8255,横竖撇捺,几何波浪体,√,√,×,×
64389f53-ece3-4bf5-b235-35bfd8b3f67e,横竖撇捺,几何刀刃体,√,√,×,×
9e985a57-7b88-4ac7-a634-5771cd2479e6,横竖撇捺,几何极简体,√,√,×,×
733a3e34-2e6a-4ebd-ad7b-c358486a839e,横竖撇捺,几何酒坛体,√,√,×,×
0ab7867b-3aaa-4bc4-9313-8cce9ae7cc32,横竖撇捺,几何利群行楷,√,√,×,×
178ee3d5-1e88-43f9-a8ab-44ad38401d93,横竖撇捺,几何利群楷体,√,√,×,×
2f678f89-7799-4ab0-9588-ebec859008af,横竖撇捺,几何利群圆体,√,√,×,×
7e69aca0-76c9-4fbc-8a78-5d242438d8da,横竖撇捺,几何流水体,√,√,×,×
5aaa6db3-bb78-4d03-bfb1-f6ff353f9152,横竖撇捺,几何现代隶书,√,×,×,×
ea0b4802-9ffb-4c1f-aa2e-d1868ddf3d6a,横竖撇捺,几何月圆体,√,√,×,×
1ff84a97-7336-4399-9f6b-8e726008c455,横竖撇捺,利群触屏楷体,√,√,×,×
928acf41-e059-41f6-a8c5-7672fbe85059,横竖撇捺,利群钢笔楷书,√,√,×,×
710531f1-fe2b-44de-90e3-a0937b97c8b2,横竖撇捺,利群硬笔行书,√,√,×,×
87db35a8-d12a-41f0-a4cc-2b1156f85fca,横竖撇捺,小清新体,√,√,×,×
ef552458-6ad6-406c-b14d-521fe508a31f,横竖撇捺,追光的人,√,√,×,×
73282150-410e-4c21-8de5-e7077aff506b,华光字库,青鸟华光繁行草,√,×,×,×
0e3cac8d-a3bf-457f-91a2-900d3e46136b,华光字库,青鸟华光繁行楷,√,×,×,×
ef31b688-7d73-43b4-a98f-23ed9c8d373b,华光字库,青鸟华光繁楷体,√,×,×,×
b9b46d9c-49e6-4577-97f6-fa29e100651d,华光字库,青鸟华光繁隶书,√,×,×,×
8d71ad8e-7f00-4dfe-b268-ff234953b002,华光字库,青鸟华光繁通心圆,√,×,×,×
048e6019-d5fc-4164-bb26-35ef76c624de,华光字库,青鸟华光繁幼线,√,×,×,×
c9cf4cd6-e6bf-418c-a80c-37b74e55ad69,华光字库,青鸟华光简彩云,√,×,×,×
e2a392e1-f506-433f-8b10-84eb84466663,华光字库,青鸟华光简大黑,√,×,×,×
02405637-9ae3-4fbb-908e-4461b65357c4,华光字库,青鸟华光简淡古印,√,×,×,×
7c1d6702-c269-41c5-8b89-9c688a1f9a1a,华光字库,青鸟华光简行草,√,×,×,×
207d8d24-b55c-4436-b71f-0735e3981a69,华光字库,青鸟华光简行楷,√,×,×,×
7a48cff7-9d04-4f16-b5fe-6f092b73fc1b,华光字库,青鸟华光简黑变,√,×,×,×
144d53e5-5da8-47d5-b75a-f15aa4264295,华光字库,青鸟华光简琥珀,√,×,×,×
f159adf4-7b7c-4678-b021-b32705d290a2,华光字库,青鸟华光简楷宋,√,×,×,×
6e52ba21-3d11-41a1-b8b2-e693b5469ec2,华光字库,青鸟华光简楷体,√,×,×,×
1a0d62cb-85a2-4c94-92b4-2a18a627eb96,华光字库,青鸟华光简隶变,√,×,×,×
ddcb9503-feb4-40ab-aa98-3efc8f70aeed,华光字库,青鸟华光简隶书,√,×,×,×
0edcfb41-ec32-4c00-960a-fee811132c50,华光字库,青鸟华光简美黑,√,×,×,×
59c57eb5-f836-4e16-a3dd-49ad3bc5721c,华光字库,青鸟华光简胖头鱼,√,×,×,×
f5a2fc38-3ad6-4a56-918b-fb7ba603bb56,华光字库,青鸟华光简魏体,√,×,×,×
456cd3dd-c2ad-4cc8-a07a-59f4c0ceaa76,华光字库,青鸟华光简细黑,√,×,×,×
ce497453-ddbf-43c1-95d9-0171fcaaad3a,华光字库,青鸟华光简中等线,√,×,×,×
c3242b79-52f5-40e0-b7ca-ac6d4b15f4a5,华光字库,青鸟华光简中圆,√,×,×,×
e66e9fca-916d-4e2d-b381-4726ab68e494,华光字库,青鸟华光简中圆,√,×,×,×
18c957eb-bd91-4d95-9236-6d8b283e6d1a,华光字库,青鸟华光简综艺,√,×,×,×
ac3aaa89-1b08-40ee-800b-ec27f5152b61,华钛字库,华钛傲娇公举简体W5,√,×,×,×
828974d6-ff86-41ce-8d93-a30472c9e595,华钛字库,华钛傲娇公举简体W7,√,×,×,×
dff87deb-2981-42d6-ab42-7a7a8d4092d2,华钛字库,华钛傲娇俪影简体W5,√,×,×,×
eaf426b4-9a55-4052-b25e-91ad6f1309d2,华钛字库,华钛傲娇俪影简体W7,√,×,×,×
ed0ee6e2-acd2-4be0-a0e9-c7a1d43b3234,华钛字库,华钛金益体超简体W5,√,×,×,×
c8bfa585-828e-4965-8081-8c4e882f2672,华钛字库,华钛金益体超简体W7,√,×,×,×
8a427058-6456-4901-880a-3e73252bc5fb,华钛字库,华钛金益体简体W5,√,×,×,×
227724fa-ff6c-4390-89a8-6997b37017b1,华钛字库,华钛金益体简体W7,√,×,×,×
c06c68bb-ebeb-4667-851e-d36c6c7dda02,华钛字库,华钛老报刊体,√,×,×,×
87fd360c-3673-4356-8e0f-52d65256a69f,华钛字库,华钛老报刊体粗体,√,×,×,×
def86056-2e02-4f66-a19a-a74a0d9411ad,华钛字库,华钛奶酪体,√,×,×,×
ef409f5d-1de2-4aa0-8da5-99777e668b5e,华钛字库,华钛奶酪体GBK,√,×,×,×
3a171891-88d7-4fa4-b7a9-b8d38bd33e21,华钛字库,华钛奶酪体简繁,√,×,×,×
747a2a4b-a813-4ad3-8a4f-0563dcd7be26,华钛字库,华钛年少轻狂简体W5,√,×,×,×
cba5ec51-37a9-4f7b-9eb0-54f7202b6eca,华钛字库,华钛年少轻狂简体W7,√,×,×,×
718e2572-1ebc-49f8-8b6f-3f367210ce58,华钛字库,华钛闲云清茶简体W5,√,×,×,×
c3f88201-6376-4a7b-b99c-6bbda1061ea6,华钛字库,华钛闲云清茶简体W7,√,×,×,×
6344664c-766b-4591-9e2f-7faf29f21b96,华钛字库,华钛圆艺体,√,×,×,×
a3880c5b-c79a-451d-9432-a3dbe9a55283,华钛字库,华钛圆艺体粗体,√,×,×,×
20f6abb9-ef90-4d35-a4b3-8cceccc3f6dc,华钛字库,华钛圆艺体细体,√,×,×,×
212533b2-6b41-43e2-a459-1389c12f4d0b,华文公司,华文仿宋,√,√,×,×
aa1af9e1-7d81-4047-ad91-3717a6cb9299,华文公司,华文楷体,×,√,×,×
bce95b25-1853-4661-8af4-49565a5e5aa3,华文公司,华文隶变,√,√,×,×
efce1d6c-1d98-4edc-a791-9bab6d00f0c4,华文公司,华文隶体,√,√,×,×
a7604a2c-28c2-42f5-9b2e-e7e554ab780c,华文公司,华文美黑,√,√,×,×
af9c7244-86bc-4a13-839b-1d4ba08843f7,华文公司,华文书宋,√,√,×,×
4ace987b-1b70-4ccf-95ba-bb12597549d3,华文公司,华文水柱,√,√,×,×
538f8995-e15d-4741-8a1f-0c567c773f4c,华文公司,华文宋体,√,√,×,×
9b3ccdd2-0cfe-4480-8a80-56ac947ab1f4,华文公司,华文魏碑,√,√,×,×
6e77f35d-829a-4743-a029-ceb4f7fe7c76,华文公司,华文细行楷,√,√,×,×
445cae69-0085-4199-a32e-a5f72ca1daf8,华文公司,华文细黑,√,√,×,×
cb0fe52b-9d61-4250-9e3c-963968683ce7,华文公司,华文细隶,√,√,×,×
89c4df33-8988-4f7c-ac0c-309b8077d7d8,华文公司,华文细柱,√,√,×,×
4e33bf17-6337-49a4-906c-d02c891c4855,华文公司,华文线黑,√,√,×,×
106e34b6-0594-4f31-9f85-48ada4cc0ff1,华文公司,华文姚体,√,√,×,×
23655a15-c373-4175-9733-234621e33d86,华文公司,华文长牟,√,√,×,×
ee969902-918c-4865-bd61-6b6884cfa425,化十,化十体,√,√,×,×
0e9f124a-3cfd-4053-935c-eb7eafe8a3b3,李付飞,李付飞硬笔楷书,√,×,×,×
fec37809-2c56-4fcd-9469-14c5d8cb14d5,李林,李林哥特体简体中文,√,×,×,×
0a27ce0b-4082-4d55-a8e6-adf1982ee5fd,罗西,国锋硬笔行书,√,√,×,×
0002c2dc-0550-44e0-80d9-f1576b074206,罗西,罗西硬笔行楷,√,√,×,×
4afc9959-2d05-4a03-a391-c61da6491d13,罗西,罗西硬笔楷书,√,×,×,×
38e71a8c-bd3e-4844-a80d-b9c061537684,麦鱼,春风麦鱼体,√,×,×,×
e35c2b6a-940c-41f3-be24-5cef3bbaf3db,梦狸,梦幻花园体,√,×,×,×
5e7412ee-bdca-4c60-9afb-376bf6d76d92,米开字库,浪漫情书宽距版,√,×,×,×
61baee90-d913-4f5f-b6e5-432d3b069b28,米开字库,米开标准行书,×,√,×,×
8688746a-7d12-4f4b-b8a3-c4af88fec855,米开字库,米开标准行书,√,×,×,×
051e1733-eb99-47d8-92f5-6645ddb49bd3,米开字库,米开寒梅体,√,×,×,×
70db7684-bd50-4a7c-81f3-4665849dd916,米开字库,米开行楷放大版,√,×,×,×
e2e05c16-8bae-4ef2-9ab7-c94b7ef072e9,米开字库,米开花季情书,√,×,×,×
9a10b1d1-7d89-487b-ad74-ea369df1e32f,米开字库,米开静心禅楷,√,×,×,×
ab8ba52f-f1b3-496a-918e-8c7f6353f659,米开字库,米开静心禅楷,×,√,×,×
7b2fced1-082b-4d75-a487-e52389587ecf,米开字库,米开浪漫情书体,√,√,×,×
bf19ed07-3b38-4a93-905a-ea0c8e277783,米开字库,米开毛笔隶书,×,√,×,×
d83543ad-75ea-402d-a617-d77bf9c9239f,米开字库,米开毛笔隶书,√,×,×,×
a18beb5b-a753-4347-9aeb-69e0da4baa03,米开字库,米开飘逸行楷,√,×,×,×
bf905eac-2da4-44d2-b57f-925e3e437664,米开字库,米开飘逸行楷,×,√,×,×
e21f86e9-b234-4ebb-806e-1ce3a2d8c7e3,米开字库,米开倩女幽魂体,√,×,×,×
87f4849d-b19c-4693-bc62-33c0dfebf347,米开字库,米开青春日记,√,√,×,×
add2f609-0a54-42be-a444-cce1cf75f330,米开字库,米开青苹果,×,√,×,×
ee44e108-a122-480d-be42-98529792c051,米开字库,米开青苹果,√,×,×,×
ddaa0fcf-f27e-4772-9fe1-3911796d05f2,米开字库,米开随性体,√,×,×,×
cf21da7f-8e36-4176-9cc5-c87f52391751,米开字库,米开淘淘体,√,√,×,×
0a92d14d-7a37-4deb-a90d-894028521371,米开字库,米开潇洒情书体,×,√,×,×
2255a43a-e018-41f8-ad23-248836d10da4,米开字库,米开潇洒情书体,√,×,×,×
9b028b59-89b7-4458-be72-8d8f63cdb1c3,米开字库,米开星愿体,√,√,×,×
4f6e7ce9-81c8-42dd-9701-36f43cc1b4ce,米开字库,米开硬笔楷书,√,×,×,×
2d2eb68e-cc21-44f3-9205-9f91f9a0801b,米开字库,米开致青春,√,√,×,×
e465f450-15be-40ea-a777-1e91bba7c05f,木鱼,清茶田格体,√,×,×,×
43f0bd92-adc4-477a-8f93-fbf0358c252e,内蒙古蒙科立软件有限责任公司,传统蒙古文白体,√,√,×,×
5e30a168-7acb-4a92-8538-945e44983939,锐字工房,锋芒黑简,√,×,×,×
20ea2511-a2d3-4f76-9109-4170ed66f066,锐字工房,光芒黑简,√,×,×,×
9544c84f-ad13-4e31-bc80-85a841f60196,锐字工房,海派腔调禅粗黑简,√,×,×,×
eac0b4f5-4c49-428c-bcf5-9cd8f0ec63f5,锐字工房,海派腔调禅大黑简,√,×,×,×
e60064be-1956-4a59-9770-6506d0836df5,锐字工房,海派腔调滚石简,√,×,×,×
545b03b1-5adb-4d67-9500-4e70252bd99d,锐字工房,海派腔调摩擦简,√,×,×,×
9d015ccf-e0b4-42f7-a348-056254ef0bcc,锐字工房,海派腔调奶油简,√,×,×,×
769785bd-4cd5-4763-b662-8c2745fc2945,锐字工房,海派腔调情怀粗黑简,√,×,×,×
11333c83-8162-46de-a953-24a68b96e20f,锐字工房,弘一简体细,√,×,×,×
934323db-0b2a-44ba-8fd1-1750b74e214b,锐字工房,弘一体简粗,√,×,×,×
36743e79-0155-40e0-ae45-446f7465ec2c,锐字工房,默陌肥圆手写简,√,×,×,×
4c15124d-01fa-4a0a-bb0b-5ef4eaaf27bb,锐字工房,默陌写意水墨简,√,×,×,×
d9d4f816-1539-4527-aad2-32fbe5fb78f4,锐字工房,默陌纸鸢草书简,√,×,×,×
f2572d1b-fa27-4e53-b15b-90ae5a138501,锐字工房,荣光粗黑简,√,×,×,×
ab432bb5-69ca-4eba-a5ce-e83ac41738be,锐字工房,锐字磅礴黑简高,√,×,×,×
c684ba6c-9efd-441b-8a52-037fd67240a1,锐字工房,锐字工房磅礴黑简,√,×,×,×
d11a0856-6218-4b3b-a576-dfdc289d3d44,锐字工房,锐字工房巅峰黑简,√,×,×,×
4e352d7d-7bf3-46a0-af0e-da552dd09fbe,锐字工房,锐字澎湃简,√,×,×,×
9bcd4020-0b11-4241-a3e9-3452202f5cae,锐字工房,小豆岛惠中谐趣简,√,×,×,×
12a37ad0-0547-45bc-8db4-6f703dcb92b6,锐字工房,小豆岛建刚魔都简,√,×,×,×
019346b0-24f6-4352-91e2-8a4c8b1df661,锐字工房,小豆岛默陌乐童简,√,×,×,×
7f8ef1fc-1db5-4441-9ef2-268c1c104d4d,锐字工房,小豆岛默陌秀丽简,√,×,×,×
ef518fa7-0983-48b0-ba13-5e51e056c3a7,锐字工房,小豆岛默陌枝桠简,√,×,×,×
115fa920-3dba-4875-98c7-7fd4699b9dcd,神韵字库,霸道校花,√,√,×,×
25175156-77f1-45f1-8253-1f2b1301292a,神韵字库,风荷拼音体,√,√,×,×
4b6f294d-9dd6-4351-85eb-464b29afb652,神韵字库,哈天随性体简繁,√,√,×,×
